Age;Attrition;BusinessTravel;DailyRate;Department;DistanceFromHome;Education;EducationField;EmployeeCount;EmployeeNumber;EnvironmentSatisfaction;Gender;HourlyRate;JobInvolvement;JobLevel;JobRole;JobSatisfaction;MaritalStatus;MonthlyIncome;MonthlyRate;NumCompaniesWorked;Over18;OverTime;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;StandardHours;StockOptionLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;YearsAtCompany;YearsInCurrentRole;YearsSinceLastPromotion;YearsWithCurrManager;HourIncome
37;No;Non-Travel;142;Sales;9;4;Medical;1;626;1;Male;69;3;3;Sales Executive;2;Divorced; R$ 8.834,00 ;24666;1;Y;No;13;3;4;80;1;9;6;3;9;5;7;7; R$ 50,19 
52;No;Travel_Rarely;956;Research & Development;6;2;Technical Degree;1;630;4;Male;78;3;2;Research Scientist;1;Divorced; R$ 5.577,00 ;22087;3;Y;Yes;12;3;2;80;2;18;3;3;10;9;6;9; R$ 31,69 
32;Yes;Non-Travel;1474;Sales;11;4;Other;1;631;4;Male;60;4;2;Sales Executive;3;Married; R$ 4.707,00 ;23914;8;Y;No;12;3;4;80;0;6;2;3;4;2;1;2; R$ 26,74 
24;No;Travel_Frequently;535;Sales;24;3;Medical;1;632;4;Male;38;3;1;Sales Representative;4;Married; R$ 2.400,00 ;5530;0;Y;No;13;3;3;80;2;3;3;3;2;2;2;1; R$ 13,64 
38;No;Travel_Rarely;1495;Research & Development;10;3;Medical;1;634;3;Female;76;3;2;Healthcare Representative;3;Married; R$ 9.824,00 ;22174;3;Y;No;19;3;3;80;1;18;4;3;1;0;0;0; R$ 55,82 
37;No;Travel_Rarely;446;Research & Development;1;4;Life Sciences;1;635;2;Female;65;3;2;Manufacturing Director;2;Married; R$ 6.447,00 ;15701;6;Y;No;12;3;2;80;1;8;2;2;6;5;4;3; R$ 36,63 
49;No;Travel_Rarely;1245;Research & Development;18;4;Life Sciences;1;638;4;Male;58;2;5;Research Director;3;Divorced; R$ 19.502,00 ;2125;1;Y;Yes;17;3;3;80;1;31;5;3;31;9;0;9; R$ 110,81 
24;No;Travel_Rarely;691;Research & Development;23;3;Medical;1;639;2;Male;89;4;1;Research Scientist;4;Married; R$ 2.725,00 ;21630;1;Y;Yes;11;3;2;80;2;6;3;3;6;5;1;4; R$ 15,48 
26;No;Travel_Rarely;703;Sales;28;2;Marketing;1;641;1;Male;66;3;2;Sales Executive;2;Married; R$ 6.272,00 ;7428;1;Y;No;20;4;4;80;2;6;5;4;5;3;1;4; R$ 35,64 
24;No;Travel_Rarely;823;Research & Development;17;2;Other;1;643;4;Male;94;2;1;Laboratory Technician;2;Married; R$ 2.127,00 ;9100;1;Y;No;21;4;4;80;1;1;2;3;1;0;0;0; R$ 12,09 
50;No;Travel_Frequently;1246;Human Resources;3;3;Medical;1;644;1;Male;99;3;5;Manager;2;Married; R$ 18.200,00 ;7999;1;Y;No;11;3;3;80;1;32;2;3;32;5;10;7; R$ 103,41 
25;No;Travel_Rarely;622;Sales;13;1;Medical;1;645;2;Male;40;3;1;Sales Representative;3;Married; R$ 2.096,00 ;26376;1;Y;No;11;3;3;80;0;7;1;3;7;4;0;6; R$ 11,91 
24;Yes;Travel_Frequently;1287;Research & Development;7;3;Life Sciences;1;647;1;Female;55;3;1;Laboratory Technician;3;Married; R$ 2.886,00 ;14168;1;Y;Yes;16;3;4;80;1;6;4;3;6;3;1;2; R$ 16,40 
30;Yes;Travel_Frequently;448;Sales;12;4;Life Sciences;1;648;2;Male;74;2;1;Sales Representative;1;Married; R$ 2.033,00 ;14470;1;Y;No;18;3;3;80;1;1;2;4;1;0;0;0; R$ 11,55 
34;No;Travel_Rarely;254;Research & Development;1;2;Life Sciences;1;649;2;Male;83;2;1;Research Scientist;4;Married; R$ 3.622,00 ;22794;1;Y;Yes;13;3;4;80;1;6;3;3;6;5;1;3; R$ 20,58 
31;Yes;Travel_Rarely;1365;Sales;13;4;Medical;1;650;2;Male;46;3;2;Sales Executive;1;Divorced; R$ 4.233,00 ;11512;2;Y;No;17;3;3;80;0;9;2;1;3;1;1;2; R$ 24,05 
35;No;Travel_Rarely;538;Research & Development;25;2;Other;1;652;1;Male;54;2;2;Laboratory Technician;4;Single; R$ 3.681,00 ;14004;4;Y;No;14;3;4;80;0;9;3;3;3;2;0;2; R$ 20,91 
31;No;Travel_Rarely;525;Sales;6;4;Medical;1;653;1;Male;66;4;2;Sales Executive;4;Divorced; R$ 5.460,00 ;6219;4;Y;No;22;4;4;80;2;13;4;4;7;7;5;7; R$ 31,02 
27;No;Travel_Rarely;798;Research & Development;6;4;Medical;1;655;1;Female;66;2;1;Research Scientist;3;Divorced; R$ 2.187,00 ;5013;0;Y;No;12;3;3;80;2;6;5;2;5;3;0;3; R$ 12,43 
37;No;Travel_Rarely;558;Sales;2;3;Marketing;1;656;4;Male;75;3;2;Sales Executive;3;Married; R$ 9.602,00 ;3010;4;Y;Yes;11;3;3;80;1;17;3;2;3;0;1;0; R$ 54,56 
20;No;Travel_Rarely;959;Research & Development;1;3;Life Sciences;1;657;4;Female;83;2;1;Research Scientist;2;Single; R$ 2.836,00 ;11757;1;Y;No;13;3;4;80;0;1;0;4;1;0;0;0; R$ 16,11 
42;No;Travel_Rarely;622;Research & Development;2;4;Life Sciences;1;659;3;Female;81;3;2;Healthcare Representative;4;Married; R$ 4.089,00 ;5718;1;Y;No;13;3;2;80;2;10;4;3;10;2;2;2; R$ 23,23 
43;No;Travel_Rarely;782;Research & Development;6;4;Other;1;661;2;Male;50;2;4;Research Director;4;Divorced; R$ 16.627,00 ;2671;4;Y;Yes;14;3;3;80;1;21;3;2;1;0;0;0; R$ 94,47 
38;No;Travel_Rarely;362;Research & Development;1;1;Life Sciences;1;662;3;Female;43;3;1;Research Scientist;1;Single; R$ 2.619,00 ;14561;3;Y;No;17;3;4;80;0;8;3;2;0;0;0;0; R$ 14,88 
43;No;Travel_Frequently;1001;Research & Development;9;5;Medical;1;663;4;Male;72;3;2;Laboratory Technician;3;Divorced; R$ 5.679,00 ;19627;3;Y;Yes;13;3;2;80;1;10;3;3;8;7;4;7; R$ 32,27 
48;No;Travel_Rarely;1236;Research & Development;1;4;Life Sciences;1;664;4;Female;40;2;4;Manager;1;Married; R$ 15.402,00 ;17997;7;Y;No;11;3;1;80;1;21;3;1;3;2;0;2; R$ 87,51 
44;No;Travel_Rarely;1112;Human Resources;1;4;Life Sciences;1;665;1;Female;50;2;2;Human Resources;3;Single; R$ 5.985,00 ;26894;4;Y;No;11;3;2;80;0;10;1;4;2;2;0;2; R$ 34,01 
34;No;Travel_Rarely;204;Sales;14;3;Technical Degree;1;666;3;Female;31;3;1;Sales Representative;3;Divorced; R$ 2.579,00 ;2912;1;Y;Yes;18;3;4;80;2;8;3;3;8;2;0;6; R$ 14,65 
27;Yes;Travel_Rarely;1420;Sales;2;1;Marketing;1;667;3;Male;85;3;1;Sales Representative;1;Divorced; R$ 3.041,00 ;16346;0;Y;No;11;3;2;80;1;5;3;3;4;3;0;2; R$ 17,28 
21;No;Travel_Rarely;1343;Sales;22;1;Technical Degree;1;669;3;Male;49;3;1;Sales Representative;3;Single; R$ 3.447,00 ;24444;1;Y;No;11;3;3;80;0;3;2;3;3;2;1;2; R$ 19,59 
44;No;Travel_Rarely;1315;Research & Development;3;4;Other;1;671;4;Male;35;3;5;Manager;4;Married; R$ 19.513,00 ;9358;4;Y;Yes;12;3;1;80;1;26;2;4;2;2;0;1; R$ 110,87 
22;No;Travel_Rarely;604;Research & Development;6;1;Medical;1;675;1;Male;69;3;1;Research Scientist;3;Married; R$ 2.773,00 ;12145;0;Y;No;20;4;4;80;0;3;3;3;2;2;2;2; R$ 15,76 
33;No;Travel_Rarely;1216;Sales;8;4;Marketing;1;677;3;Male;39;3;2;Sales Executive;3;Divorced; R$ 7.104,00 ;20431;0;Y;No;12;3;4;80;0;6;3;3;5;0;1;2; R$ 40,36 
32;No;Travel_Rarely;646;Research & Development;9;4;Life Sciences;1;679;1;Female;92;3;2;Research Scientist;4;Married; R$ 6.322,00 ;18089;1;Y;Yes;12;3;4;80;1;6;2;2;6;4;0;5; R$ 35,92 
30;No;Travel_Frequently;160;Research & Development;3;3;Medical;1;680;3;Female;71;3;1;Research Scientist;3;Divorced; R$ 2.083,00 ;22653;1;Y;No;20;4;3;80;1;1;2;3;1;0;0;0; R$ 11,84 
53;No;Travel_Rarely;238;Sales;1;1;Medical;1;682;4;Female;34;3;2;Sales Executive;1;Single; R$ 8.381,00 ;7507;7;Y;No;20;4;4;80;0;18;2;4;14;7;8;10; R$ 47,62 
34;No;Travel_Rarely;1397;Research & Development;1;5;Life Sciences;1;683;2;Male;42;3;1;Research Scientist;4;Married; R$ 2.691,00 ;7660;1;Y;No;12;3;4;80;1;10;4;2;10;9;8;8; R$ 15,29 
45;Yes;Travel_Frequently;306;Sales;26;4;Life Sciences;1;684;1;Female;100;3;2;Sales Executive;1;Married; R$ 4.286,00 ;5630;2;Y;No;14;3;4;80;2;5;4;3;1;1;0;0; R$ 24,35 
26;No;Travel_Rarely;991;Research & Development;6;3;Life Sciences;1;686;3;Female;71;3;1;Laboratory Technician;4;Married; R$ 2.659,00 ;17759;1;Y;Yes;13;3;3;80;1;3;2;3;3;2;0;2; R$ 15,11 
37;No;Travel_Rarely;482;Research & Development;3;3;Other;1;689;3;Male;36;3;3;Manufacturing Director;3;Married; R$ 9.434,00 ;9606;1;Y;No;15;3;3;80;1;10;2;3;10;7;7;8; R$ 53,60 
29;No;Travel_Rarely;1176;Sales;3;2;Medical;1;690;2;Female;62;3;2;Sales Executive;3;Married; R$ 5.561,00 ;3487;1;Y;No;14;3;1;80;1;6;5;2;6;0;1;2; R$ 31,60 
35;No;Travel_Rarely;1017;Research & Development;6;4;Life Sciences;1;691;2;Male;82;1;2;Research Scientist;4;Single; R$ 6.646,00 ;19368;1;Y;No;13;3;2;80;0;17;3;3;17;11;11;8; R$ 37,76 
33;No;Travel_Frequently;1296;Research & Development;6;3;Life Sciences;1;692;3;Male;30;3;2;Healthcare Representative;4;Divorced; R$ 7.725,00 ;5335;3;Y;No;23;4;3;80;1;15;2;1;13;11;4;7; R$ 43,89 
54;No;Travel_Rarely;397;Human Resources;19;4;Medical;1;698;3;Male;88;3;3;Human Resources;2;Married; R$ 10.725,00 ;6729;2;Y;No;15;3;3;80;1;16;1;4;9;7;7;1; R$ 60,94 
36;No;Travel_Rarely;913;Research & Development;9;2;Medical;1;699;2;Male;48;2;2;Manufacturing Director;2;Divorced; R$ 8.847,00 ;13934;2;Y;Yes;11;3;3;80;1;13;2;3;3;2;0;2; R$ 50,27 
27;No;Travel_Rarely;1115;Research & Development;3;4;Medical;1;700;1;Male;54;2;1;Research Scientist;4;Single; R$ 2.045,00 ;15174;0;Y;No;13;3;4;80;0;5;0;3;4;2;1;1; R$ 11,62 
20;Yes;Travel_Rarely;1362;Research & Development;10;1;Medical;1;701;4;Male;32;3;1;Research Scientist;3;Single; R$ 1.009,00 ;26999;1;Y;Yes;11;3;4;80;0;1;5;3;1;0;1;1; R$ 5,73 
33;Yes;Travel_Frequently;1076;Research & Development;3;3;Life Sciences;1;702;1;Male;70;3;1;Research Scientist;1;Single; R$ 3.348,00 ;3164;1;Y;Yes;11;3;1;80;0;10;3;3;10;8;9;7; R$ 19,02 
35;No;Non-Travel;727;Research & Development;3;3;Life Sciences;1;704;3;Male;41;2;1;Laboratory Technician;3;Married; R$ 1.281,00 ;16900;1;Y;No;18;3;3;80;2;1;3;3;1;0;0;0; R$ 7,28 
23;No;Travel_Rarely;885;Research & Development;4;3;Medical;1;705;1;Male;58;4;1;Research Scientist;1;Married; R$ 2.819,00 ;8544;2;Y;No;16;3;1;80;1;5;3;4;3;2;0;2; R$ 16,02 
25;No;Travel_Rarely;810;Sales;8;3;Life Sciences;1;707;4;Male;57;4;2;Sales Executive;2;Married; R$ 4.851,00 ;15678;0;Y;No;22;4;3;80;1;4;4;3;3;2;1;2; R$ 27,56 
38;No;Travel_Rarely;243;Sales;7;4;Marketing;1;709;4;Female;46;2;2;Sales Executive;4;Single; R$ 4.028,00 ;7791;0;Y;No;20;4;1;80;0;8;2;3;7;7;0;5; R$ 22,89 
29;No;Travel_Frequently;806;Research & Development;1;4;Life Sciences;1;710;2;Male;76;1;1;Research Scientist;4;Divorced; R$ 2.720,00 ;18959;1;Y;No;18;3;4;80;1;10;5;3;10;7;2;8; R$ 15,45 
48;No;Travel_Rarely;817;Sales;2;1;Marketing;1;712;2;Male;56;4;2;Sales Executive;2;Married; R$ 8.120,00 ;18597;3;Y;No;12;3;4;80;0;12;3;3;2;2;2;2; R$ 46,14 
27;No;Travel_Frequently;1410;Sales;3;1;Medical;1;714;4;Female;71;4;2;Sales Executive;4;Divorced; R$ 4.647,00 ;16673;1;Y;Yes;20;4;2;80;2;6;3;3;6;5;0;4; R$ 26,40 
37;No;Travel_Rarely;1225;Research & Development;10;2;Life Sciences;1;715;4;Male;80;4;1;Research Scientist;4;Single; R$ 4.680,00 ;15232;3;Y;No;17;3;1;80;0;4;2;3;1;0;0;0; R$ 26,59 
50;No;Travel_Rarely;1207;Research & Development;28;1;Medical;1;716;4;Male;74;4;1;Laboratory Technician;3;Married; R$ 3.221,00 ;3297;1;Y;Yes;11;3;3;80;3;20;3;3;20;8;3;8; R$ 18,30 
34;No;Travel_Rarely;1442;Research & Development;9;3;Medical;1;717;4;Female;46;2;3;Healthcare Representative;2;Single; R$ 8.621,00 ;17654;1;Y;No;14;3;2;80;0;9;3;4;8;7;7;7; R$ 48,98 
24;Yes;Travel_Rarely;693;Sales;3;2;Life Sciences;1;720;1;Female;65;3;2;Sales Executive;3;Single; R$ 4.577,00 ;24785;9;Y;No;14;3;1;80;0;4;3;3;2;2;2;0; R$ 26,01 
39;No;Travel_Rarely;408;Research & Development;2;4;Technical Degree;1;721;4;Female;80;2;2;Healthcare Representative;3;Single; R$ 4.553,00 ;20978;1;Y;No;11;3;1;80;0;20;4;3;20;7;11;10; R$ 25,87 
32;No;Travel_Rarely;929;Sales;10;3;Marketing;1;722;4;Male;55;3;2;Sales Executive;4;Single; R$ 5.396,00 ;21703;1;Y;No;12;3;4;80;0;10;2;2;10;7;0;8; R$ 30,66 
50;Yes;Travel_Frequently;562;Sales;8;2;Technical Degree;1;723;2;Male;50;3;2;Sales Executive;3;Married; R$ 6.796,00 ;23452;3;Y;Yes;14;3;1;80;1;18;4;3;4;3;1;3; R$ 38,61 
38;No;Travel_Rarely;827;Research & Development;1;4;Life Sciences;1;724;2;Female;33;4;2;Healthcare Representative;4;Single; R$ 7.625,00 ;19383;0;Y;No;13;3;3;80;0;10;4;2;9;7;1;8; R$ 43,32 
27;No;Travel_Rarely;608;Research & Development;1;2;Life Sciences;1;725;3;Female;68;3;3;Manufacturing Director;1;Married; R$ 7.412,00 ;6009;1;Y;No;11;3;4;80;0;9;3;3;9;7;0;7; R$ 42,11 
32;No;Travel_Rarely;1018;Research & Development;3;2;Life Sciences;1;727;3;Female;39;3;3;Research Director;4;Single; R$ 11.159,00 ;19373;3;Y;No;15;3;4;80;0;10;6;3;7;7;7;7; R$ 63,40 
47;No;Travel_Rarely;703;Sales;14;4;Marketing;1;728;4;Male;42;3;2;Sales Executive;1;Single; R$ 4.960,00 ;11825;2;Y;No;12;3;4;80;0;20;2;3;7;7;1;7; R$ 28,18 
40;No;Travel_Frequently;580;Sales;5;4;Life Sciences;1;729;4;Male;48;2;3;Sales Executive;1;Married; R$ 10.475,00 ;23772;5;Y;Yes;21;4;3;80;1;20;2;3;18;13;1;12; R$ 59,52 
53;No;Travel_Rarely;970;Research & Development;7;3;Life Sciences;1;730;3;Male;59;4;4;Research Director;3;Married; R$ 14.814,00 ;13514;3;Y;No;19;3;3;80;0;32;3;3;5;1;1;3; R$ 84,17 
41;No;Travel_Rarely;427;Human Resources;10;4;Human Resources;1;731;2;Male;73;2;5;Manager;4;Divorced; R$ 19.141,00 ;8861;3;Y;No;15;3;2;80;3;23;2;2;21;6;12;6; R$ 108,76 
60;No;Travel_Rarely;1179;Sales;16;4;Marketing;1;732;1;Male;84;3;2;Sales Executive;1;Single; R$ 5.405,00 ;11924;8;Y;No;14;3;4;80;0;10;1;3;2;2;2;2; R$ 30,71 
27;No;Travel_Frequently;294;Research & Development;10;2;Life Sciences;1;733;4;Male;32;3;3;Manufacturing Director;1;Divorced; R$ 8.793,00 ;4809;1;Y;No;21;4;3;80;2;9;4;2;9;7;1;7; R$ 49,96 
41;No;Travel_Rarely;314;Human Resources;1;3;Human Resources;1;734;4;Male;59;2;5;Manager;3;Married; R$ 19.189,00 ;19562;1;Y;No;12;3;2;80;1;22;3;3;22;7;2;10; R$ 109,03 
50;No;Travel_Rarely;316;Sales;8;4;Marketing;1;738;4;Male;54;3;1;Sales Representative;2;Married; R$ 3.875,00 ;9983;7;Y;No;15;3;4;80;1;4;2;3;2;2;2;2; R$ 22,02 
28;Yes;Travel_Rarely;654;Research & Development;1;2;Life Sciences;1;741;1;Female;67;1;1;Research Scientist;2;Single; R$ 2.216,00 ;3872;7;Y;Yes;13;3;4;80;0;10;4;3;7;7;3;7; R$ 12,59 
36;No;Non-Travel;427;Research & Development;8;3;Life Sciences;1;742;1;Female;63;4;3;Research Director;1;Married; R$ 11.713,00 ;20335;9;Y;No;14;3;1;80;1;10;2;3;8;7;0;5; R$ 66,55 
38;No;Travel_Rarely;168;Research & Development;1;3;Life Sciences;1;743;3;Female;81;3;3;Manufacturing Director;3;Single; R$ 7.861,00 ;15397;4;Y;Yes;14;3;4;80;0;10;4;4;1;0;0;0; R$ 44,66 
44;No;Non-Travel;381;Research & Development;24;3;Medical;1;744;1;Male;49;1;1;Laboratory Technician;3;Single; R$ 3.708,00 ;2104;2;Y;No;14;3;3;80;0;9;5;3;5;2;1;4; R$ 21,07 
47;No;Travel_Frequently;217;Sales;3;3;Medical;1;746;4;Female;49;3;4;Sales Executive;3;Divorced; R$ 13.770,00 ;10225;9;Y;Yes;12;3;4;80;2;28;2;2;22;2;11;13; R$ 78,24 
30;No;Travel_Rarely;501;Sales;27;5;Marketing;1;747;3;Male;99;3;2;Sales Executive;4;Divorced; R$ 5.304,00 ;25275;7;Y;No;23;4;4;80;1;10;2;2;8;7;7;7; R$ 30,14 
29;No;Travel_Rarely;1396;Sales;10;3;Life Sciences;1;749;3;Male;99;3;1;Sales Representative;3;Single; R$ 2.642,00 ;2755;1;Y;No;11;3;3;80;0;1;6;3;1;0;0;0; R$ 15,01 
42;Yes;Travel_Frequently;933;Research & Development;19;3;Medical;1;752;3;Male;57;4;1;Research Scientist;3;Divorced; R$ 2.759,00 ;20366;6;Y;Yes;12;3;4;80;0;7;2;3;2;2;2;2; R$ 15,68 
43;No;Travel_Frequently;775;Sales;15;3;Life Sciences;1;754;4;Male;47;2;2;Sales Executive;4;Married; R$ 6.804,00 ;23683;3;Y;No;18;3;3;80;1;7;5;3;2;2;2;2; R$ 38,66 
34;No;Travel_Rarely;970;Research & Development;8;2;Medical;1;757;2;Female;96;3;2;Healthcare Representative;3;Single; R$ 6.142,00 ;7360;3;Y;No;11;3;4;80;0;10;2;3;5;1;4;3; R$ 34,90 
23;No;Travel_Rarely;650;Research & Development;9;1;Medical;1;758;2;Male;37;3;1;Laboratory Technician;1;Married; R$ 2.500,00 ;4344;1;Y;No;14;3;4;80;1;5;2;4;4;3;0;2; R$ 14,20 
39;No;Travel_Rarely;141;Human Resources;3;3;Human Resources;1;760;3;Female;44;4;2;Human Resources;2;Married; R$ 6.389,00 ;18767;9;Y;No;15;3;3;80;1;12;3;1;8;3;3;6; R$ 36,30 
56;No;Travel_Rarely;832;Research & Development;9;3;Medical;1;762;3;Male;81;3;4;Healthcare Representative;4;Married; R$ 11.103,00 ;20420;7;Y;No;11;3;3;80;0;30;1;2;10;7;1;1; R$ 63,09 
40;No;Travel_Rarely;804;Research & Development;2;1;Medical;1;763;4;Female;86;2;1;Research Scientist;4;Single; R$ 2.342,00 ;22929;0;Y;Yes;20;4;4;80;0;5;2;2;4;2;2;3; R$ 13,31 
27;No;Travel_Rarely;975;Research & Development;7;3;Medical;1;764;4;Female;55;2;2;Healthcare Representative;1;Single; R$ 6.811,00 ;23398;8;Y;No;19;3;1;80;0;9;2;1;7;6;0;7; R$ 38,70 
29;No;Travel_Rarely;1090;Sales;10;3;Marketing;1;766;4;Male;83;3;1;Sales Representative;2;Divorced; R$ 2.297,00 ;17967;1;Y;No;14;3;4;80;2;2;2;3;2;2;2;2; R$ 13,05 
53;No;Travel_Rarely;346;Research & Development;6;3;Life Sciences;1;769;4;Male;86;3;2;Laboratory Technician;4;Single; R$ 2.450,00 ;10919;2;Y;No;17;3;4;80;0;19;4;3;2;2;2;2; R$ 13,92 
35;No;Non-Travel;1225;Research & Development;2;4;Life Sciences;1;771;4;Female;61;3;2;Healthcare Representative;1;Divorced; R$ 5.093,00 ;4761;2;Y;No;11;3;1;80;1;16;2;4;1;0;0;0; R$ 28,94 
32;No;Travel_Frequently;430;Research & Development;24;4;Life Sciences;1;772;1;Male;80;3;2;Laboratory Technician;4;Married; R$ 5.309,00 ;21146;1;Y;No;15;3;4;80;2;10;2;3;10;8;4;7; R$ 30,16 
38;No;Travel_Rarely;268;Research & Development;2;5;Medical;1;773;4;Male;92;3;1;Research Scientist;3;Married; R$ 3.057,00 ;20471;6;Y;Yes;13;3;2;80;1;6;0;1;1;0;0;1; R$ 17,37 
34;No;Travel_Rarely;167;Research & Development;8;5;Life Sciences;1;775;2;Female;32;3;2;Manufacturing Director;1;Divorced; R$ 5.121,00 ;4187;3;Y;No;14;3;3;80;1;7;3;3;0;0;0;0; R$ 29,10 
52;No;Travel_Rarely;621;Sales;3;4;Marketing;1;776;3;Male;31;2;4;Manager;1;Married; R$ 16.856,00 ;10084;1;Y;No;11;3;1;80;0;34;3;4;34;6;1;16; R$ 95,77 
33;Yes;Travel_Rarely;527;Research & Development;1;4;Other;1;780;4;Male;63;3;1;Research Scientist;4;Single; R$ 2.686,00 ;5207;1;Y;Yes;13;3;3;80;0;10;2;2;10;9;7;8; R$ 15,26 
25;No;Travel_Rarely;883;Sales;26;1;Medical;1;781;3;Female;32;3;2;Sales Executive;4;Single; R$ 6.180,00 ;22807;1;Y;No;23;4;2;80;0;6;5;2;6;5;1;4; R$ 35,11 
45;No;Travel_Rarely;954;Sales;2;2;Technical Degree;1;783;2;Male;46;1;2;Sales Representative;3;Single; R$ 6.632,00 ;12388;0;Y;No;13;3;1;80;0;9;3;3;8;7;3;1; R$ 37,68 
23;No;Travel_Rarely;310;Research & Development;10;1;Medical;1;784;1;Male;79;4;1;Research Scientist;3;Single; R$ 3.505,00 ;19630;1;Y;No;18;3;4;80;0;2;3;3;2;2;0;2; R$ 19,91 
47;Yes;Travel_Frequently;719;Sales;27;2;Life Sciences;1;785;2;Female;77;4;2;Sales Executive;3;Single; R$ 6.397,00 ;10339;4;Y;Yes;12;3;4;80;0;8;2;3;5;4;1;3; R$ 36,35 
34;No;Travel_Rarely;304;Sales;2;3;Other;1;786;4;Male;60;3;2;Sales Executive;4;Single; R$ 6.274,00 ;18686;1;Y;No;22;4;3;80;0;6;5;3;6;5;1;4; R$ 35,65 
55;Yes;Travel_Rarely;725;Research & Development;2;3;Medical;1;787;4;Male;78;3;5;Manager;1;Married; R$ 19.859,00 ;21199;5;Y;Yes;13;3;4;80;1;24;2;3;5;2;1;4; R$ 112,84 
36;No;Non-Travel;1434;Sales;8;4;Life Sciences;1;789;1;Male;76;2;3;Sales Executive;1;Single; R$ 7.587,00 ;14229;1;Y;No;15;3;2;80;0;10;1;3;10;7;0;9; R$ 43,11 
52;No;Non-Travel;715;Research & Development;19;4;Medical;1;791;4;Male;41;3;1;Research Scientist;4;Married; R$ 4.258,00 ;26589;0;Y;No;18;3;1;80;1;5;3;3;4;3;1;2; R$ 24,19 
26;No;Travel_Frequently;575;Research & Development;1;2;Life Sciences;1;792;1;Female;71;1;1;Laboratory Technician;4;Divorced; R$ 4.364,00 ;5288;3;Y;No;14;3;1;80;1;5;2;3;2;2;2;0; R$ 24,80 
29;No;Travel_Rarely;657;Research & Development;27;3;Medical;1;793;2;Female;66;3;2;Healthcare Representative;3;Married; R$ 4.335,00 ;25549;4;Y;No;12;3;1;80;1;11;3;2;8;7;1;1; R$ 24,63 
26;Yes;Travel_Rarely;1146;Sales;8;3;Technical Degree;1;796;4;Male;38;2;2;Sales Executive;1;Single; R$ 5.326,00 ;3064;6;Y;No;17;3;3;80;0;6;2;2;4;3;1;2; R$ 30,26 
34;No;Travel_Rarely;182;Research & Development;1;4;Life Sciences;1;797;2;Female;72;4;1;Research Scientist;4;Single; R$ 3.280,00 ;13551;2;Y;No;16;3;3;80;0;10;2;3;4;2;1;3; R$ 18,64 
54;No;Travel_Rarely;376;Research & Development;19;4;Medical;1;799;4;Female;95;3;2;Manufacturing Director;1;Divorced; R$ 5.485,00 ;22670;9;Y;Yes;11;3;2;80;2;9;4;3;5;3;1;4; R$ 31,16 
27;No;Travel_Frequently;829;Sales;8;1;Marketing;1;800;3;Male;84;3;2;Sales Executive;4;Married; R$ 4.342,00 ;24008;0;Y;No;19;3;2;80;1;5;3;3;4;2;1;1; R$ 24,67 
37;No;Travel_Rarely;571;Research & Development;10;1;Life Sciences;1;802;4;Female;82;3;1;Research Scientist;1;Divorced; R$ 2.782,00 ;19905;0;Y;Yes;13;3;2;80;2;6;3;2;5;3;4;3; R$ 15,81 
38;No;Travel_Frequently;240;Research & Development;2;4;Life Sciences;1;803;1;Female;75;4;2;Manufacturing Director;1;Single; R$ 5.980,00 ;26085;6;Y;Yes;12;3;4;80;0;17;2;3;15;7;4;12; R$ 33,98 
34;No;Travel_Rarely;121;Research & Development;2;4;Medical;1;804;3;Female;86;2;1;Research Scientist;1;Single; R$ 4.381,00 ;7530;1;Y;No;11;3;3;80;0;6;3;3;6;5;1;3; R$ 24,89 
35;No;Travel_Rarely;384;Sales;8;4;Life Sciences;1;805;1;Female;72;3;1;Sales Representative;4;Married; R$ 2.572,00 ;20317;1;Y;No;16;3;2;80;1;3;1;2;3;2;0;2; R$ 14,61 
30;No;Travel_Rarely;921;Research & Development;1;3;Life Sciences;1;806;4;Male;38;1;1;Laboratory Technician;3;Married; R$ 3.833,00 ;24375;3;Y;No;21;4;3;80;2;7;2;3;2;2;0;2; R$ 21,78 
40;No;Travel_Frequently;791;Research & Development;2;2;Medical;1;807;3;Female;38;4;2;Healthcare Representative;2;Married; R$ 4.244,00 ;9931;1;Y;No;24;4;4;80;1;8;2;3;8;7;3;7; R$ 24,11 
34;No;Travel_Rarely;1111;Sales;8;2;Life Sciences;1;808;3;Female;93;3;2;Sales Executive;1;Married; R$ 6.500,00 ;13305;5;Y;No;17;3;2;80;1;6;1;3;3;2;1;2; R$ 36,93 
42;No;Travel_Frequently;570;Research & Development;8;3;Life Sciences;1;809;2;Male;66;3;5;Manager;4;Divorced; R$ 18.430,00 ;16225;1;Y;No;13;3;2;80;1;24;4;2;24;7;14;9; R$ 104,72 
23;Yes;Travel_Rarely;1243;Research & Development;6;3;Life Sciences;1;811;3;Male;63;4;1;Laboratory Technician;1;Married; R$ 1.601,00 ;3445;1;Y;Yes;21;4;3;80;2;1;2;3;0;0;0;0; R$ 9,10 
24;No;Non-Travel;1092;Research & Development;9;3;Life Sciences;1;812;3;Male;60;2;1;Laboratory Technician;2;Divorced; R$ 2.694,00 ;26551;1;Y;No;11;3;3;80;3;1;4;3;1;0;0;0; R$ 15,31 
